customer_unique_id,recency_days,frequency,monetary,avg_review_score,customer_segment,churn_probability
99a7a92362fa7e80923c1e4545ff5f3c,224,1,67.23,1.0,Regular,0.8493366700736483
0f84a9dd952e9bb00c700016650df3f7,234,1,53.53,2.0,At Risk,0.8493324351335529
7649b15c0f9e10a06fd969de050553bf,439,1,82.92,1.0,At Risk,0.8493131852917983
b6e3114351fe7b547195b542cb8fb006,542,1,28.86,1.0,At Risk,0.8491052197539779
879b9e62fd3dcbd0d67a3fcbbb06e661,201,1,72.75,2.0,Regular,0.8491049270621454
858340521d8ba271fb5a0a03816952c2,624,1,52.57,1.0,At Risk,0.8490224105904244
aab8da7cf44935b6239eafd8750d6ec4,174,1,43.94,1.0,Regular,0.8489354258702475
216fd197a786370ce9601ee2f6b5a31a,617,2,63.72,1.0,Regular,0.8489236761872181
4efe54e3e336d3e4c68e5ce66ced75c8,311,1,105.06,3.0,Regular,0.8488062979698486
954b8f1bfe20cb7145539dd65e8f89ff,181,1,55.41,1.0,Regular,0.8487838566357211
a8797524cfb4b5c6f1f780cd11d51739,330,1,67.97,1.0,Regular,0.8487072521003769
355862aa14375fe3950ee04fef9c7a53,327,1,37.84,1.0,At Risk,0.8486796729130249
45d7843cd73eb1cdd0af569b6b6e626e,344,1,103.55,1.0,Regular,0.8486736059790951
66f0798f6d6678e98714e62c1f7735a7,161,1,68.18,1.0,Regular,0.8486509819279526
f898e7cd83510e72ef5b30a1008e55ea,328,1,105.38,3.0,Loyal,0.8486329321604438
8723d93402bcfaadc093eb5927ded5dc,431,1,31.75,1.0,At Risk,0.8485802609795619
8171070e394e383aa9e30a6caf827294,441,1,102.03,3.0,Regular,0.8485390565932718
305de3dfa6bea1cc1c67207a04ab943b,427,1,93.78,1.0,At Risk,0.848396482935766
5df965670962764c4bb2dbd1ef8019a3,317,1,64.62,1.0,Regular,0.8483532009221106
6a2da481aa7827b951175772a0fe8bb8,742,1,73.04,1.0,At Risk,0.8482729970666728
ee1b7bed993cf17e131f4fb1ef5f4987,353,1,73.71,1.0,Regular,0.8482520291902808
96a9bee7dae5f1a11d38f96865bd7924,620,1,79.02,1.0,At Risk,0.8482247721113523
802ce2dcb7d0d4a534945e27d53a9636,576,1,103.1,1.0,Regular,0.8481598234284443
27791b8d9ada88837fbedddca950c541,469,1,42.84,1.0,Churning,0.8480907696963546
886c05aaa3a617c8b3a6b441eb88de2f,599,1,87.04,1.0,At Risk,0.8480165634541079
2387ea96eab15fe3fa4b06573ab1fb68,222,1,101.88,2.0,Regular,0.8479267455383696
7c6b429ba517d7b0530fd0935477908f,225,1,63.23,1.0,Regular,0.8478493372944282
f9ac86b4993a6e2a48758cb47d808712,341,1,74.7,1.0,Regular,0.8478430689220814
4eaeee3e4f0aadc733708794360a3571,317,1,67.04,1.0,Regular,0.8478031295453556
5df731f118a16cc0be490ed0c38850cd,234,1,70.41,1.0,Regular,0.8475522222601445
7c9413ff10fed052fb495b0ad0cec637,228,1,76.17,3.0,Regular,0.847544321613855
ddb324b9d7fab6376d67c9939db4c0fc,231,1,25.0,2.0,Regular,0.8475262985003077
97de814c468893e08c96ec1575ff80f1,335,1,46.75,1.0,At Risk,0.8474651410257529
d1d3fd01ec409babb65d01e3d41a554b,216,1,99.43,0.0,Loyal,0.8473389202188478
ca50300f552f1bc9b5aa898a29382d69,220,1,48.13,2.0,Regular,0.8472988291512884
08c04a8a50999450b2f003c9dd6fc6b6,230,1,79.05,1.0,At Risk,0.8472344247393082
a4a8a0ffa69cef5cc378f100bab02470,498,1,107.78,3.0,Regular,0.8471857441510166
69ab6539ee1b08c8a231240cda338ca4,328,1,57.09,1.0,Regular,0.847129776928887
efef56f940137edddbf599029f31b2cc,220,1,52.13,2.0,Loyal,0.8471235105760218
896e454db1e2a651983c60aba3952a31,329,1,51.86,2.0,At Risk,0.847123409241255
8d4520af6ceffec673222cd310edffe3,266,1,44.0,0.0,Regular,0.8470995482056389
d35c1881929c56721da272d0524320e7,238,1,106.97,1.0,Loyal,0.8469971578076049
ffb5431b49b42c9f3209f087e1bfdcfa,250,1,77.19,1.0,Loyal,0.8468473674048329
b349278984725808b0928f12b0ca24a6,248,1,33.4,1.0,Regular,0.8467376429548146
a49e8e11e850592fe685ae3c64b40eca,302,1,71.04,1.0,Regular,0.8467063493270683
52449a4b6a910c70ad022028fab99b78,406,1,89.95,1.0,Regular,0.8465790186184408
e0baf07bac49e0b01d1b7176922ea2c5,457,1,48.75,1.0,Regular,0.8465545631920187
fd450c3377e29c90c0528eb7dcd93294,226,1,59.13,1.0,Loyal,0.8465505175600245
d0b2f9c9f13d9048969517d02237b432,604,2,72.19999999999999,4.5,Regular,0.8465169228747293
fad2bf8fa1bdfc125781eb6c62b5ad81,191,2,86.36,1.0,Loyal,0.8465022767120314
58940d794d4a6dcff6950da89c39754d,216,1,70.89,1.0,Regular,0.8463230400632957
7d7341e000e9fc93c15dd713c7c5aaa9,325,1,101.25,1.0,Regular,0.8463119488543096
d82731ab1723e24a9cb0f23e267513fb,512,1,105.38,3.0,Regular,0.84620158580067
9f53b6d0ec91131fac2c1724f511f3ce,622,1,72.12,1.0,Regular,0.8461782896960075
fef4049e57292e6a12d1aa76fd65637e,266,1,104.27,1.0,Loyal,0.8460971846737247
fbf1b27fc02af440c30ff6978f440a95,314,1,49.72,1.0,Regular,0.8459742357600084
8552bdf3cbc4dd9a9da04139f9a2aa5a,232,1,34.75,1.0,Regular,0.8457870957337562
0f23aa5e28cba5c5d50906a2ff6cbb88,324,1,35.0,1.0,At Risk,0.8457870957337562
8316e5a70ada5d9e134b6cef236e9785,226,1,46.13,1.0,Regular,0.8457625585406184
4b4b39322133297ca7058789b5089b1a,405,1,29.69,3.0,At Risk,0.8457575007529722
6b7cd918273d2946aad5dd4fb4b3da16,327,1,54.79,2.0,At Risk,0.8457315141165683
8f1f89f5ddb79a09e466c3b520698e52,336,1,102.11,3.0,Regular,0.8454638397138977
f772434a342a01aa28231574ca6da383,228,1,40.11,2.0,Loyal,0.8454632557170868
a9b8b12b441cba8f5a0c1d70021f16d1,366,1,61.19,1.0,Regular,0.8453443366770071
6d5b0e53cf8e36411759711cc484be50,521,1,43.1,1.0,At Risk,0.8453407373685232
4d771e376ba090abda9ca784d8822f10,592,1,43.94,1.0,At Risk,0.8453407373685232
6e1ad40c11dd6aa516c24963c470d9a6,308,1,89.58,1.0,Regular,0.8453228391753504
f988e05b9c8653f57178a723dc42cfe9,462,1,82.5,1.0,Regular,0.8452371289077308
40d6c19cfed5411db0e1300a73d8d25c,506,1,105.28,3.0,At Risk,0.8452038733229881
e37b8ebc20995d016a18233570d37ada,450,1,89.87,1.0,Regular,0.8450539103526896
d46094965b691174393c41b3e54e7257,244,1,32.77,3.0,Regular,0.8450308186736953
d2f9fdfb4e3b99ad3e7a41588bd942d2,426,1,105.01,3.0,Regular,0.8448635130753815
88962954e48c57e167affdba292a1d4d,335,1,87.26,2.0,Regular,0.8448040392414012
e79494618557606821f95d6410213231,327,1,96.8,2.0,Loyal,0.8447886756200905
8b9ee57383e4edd6ecc5731a65a69978,316,1,96.81,0.0,Regular,0.8447257337721013
78021c0a93e7f9339099d2275942c3bc,192,1,55.31,2.0,Regular,0.844711748757176
a8bfc5f0c511a76ceed6b30b1d03efa6,168,1,98.06,2.0,Loyal,0.8446801248159348
077afa5d93724dc59cc6f3c094214d11,455,1,102.03,3.0,At Risk,0.8446007629690355
9872a2bdbd74e9119d07931639cd60b2,277,1,61.01,3.0,Regular,0.8443559431550036
fd0e843308b676214ea30ea480295e3e,606,2,86.75,1.0,Regular,0.8442910080689475
3e0ecce6c61cd2e30f4e97c830c12713,327,1,46.78,1.0,At Risk,0.8442711898906597
a423f390edfb81997c700416a88980f9,282,1,102.26,3.0,Loyal,0.8442328783356503
60ec8175b75dc28e76068d138a70f36e,229,1,50.63,2.0,At Risk,0.844202859358162
f27b718e16571eb1884dc04a84a69752,249,1,106.78,1.0,Loyal,0.8441819032668803
adb4178cb86ee499a8aeae1f099a6bef,434,1,83.71,1.0,Regular,0.8440485297011128
e486555873e1947a1de7b1ff1e8c3554,230,1,72.48,3.0,Loyal,0.8439829283418925
2fbc646e38b6378316da988e40822900,278,1,83.25,2.0,At Risk,0.8439549806218632
146057bc81d21cc0aa170797de177ed8,246,1,89.88,2.0,Regular,0.8439311217581114
3b04d5394d524951c5f8ede44023ddea,246,1,106.02,1.0,Regular,0.8438964242309989
51e3e786fde8f4bb76698d6371a35ffb,387,1,105.06,1.0,Regular,0.8438600010225169
65079cb62e694e21bab702487bc8a555,399,1,89.79,2.0,Regular,0.8438104697929001
932fdea469902e1012e36c4510356e66,224,1,97.24,0.0,Loyal,0.8438005846572914
da35405487667712132a93c433e8fdca,364,1,80.19,1.0,Regular,0.8437617228170116
f32c1aecbcc72c9ca5c43a7956ef7e06,224,1,30.69,1.0,Loyal,0.8437405844312654
fcaeda59a0f0b54a72bd3c1aa65b11fb,506,1,102.03,3.0,Regular,0.8436976060657935
c00ef8b66504c811ecd2efe7643840b8,326,1,96.56,0.0,Regular,0.8436919804268362
2927ce060949fd0254743a59f113578f,227,1,106.09,3.0,Regular,0.8436138256267028
e4e4b8552ae792cc58e07b3360033016,401,1,50.07,1.0,Regular,0.8435807549754822
76b7e0e8329b419ae445e9254a62b9a8,320,1,45.11,1.0,At Risk,0.8435597269854526
56aa50d9332627c8981ed58b750d8ba1,423,1,94.12,1.0,Regular,0.8435534516047047
55c5664765d4a863df9a739c4d38838f,590,1,70.16,1.0,At Risk,0.843394037773701
76c9a96ae7f1fd482d35d45710d03381,245,1,105.28,2.0,Regular,0.8433795962857091
ce7defac16230ae40200cb87f4021061,249,1,97.09,1.0,Loyal,0.8432772424176613
04c5ad73047074972e9a1c744c3b4bf8,590,1,43.94,1.0,Churning,0.8430865387573274
fb89dfeb89e96bffacaa12cf8fee6cfb,441,1,73.43,1.0,Regular,0.8430761019234523
ce8c93e92352b55f7e08766bc19cc96e,270,1,105.38,3.0,Loyal,0.8430452134987816
f6096387d1abb66c337c8e65965942b2,327,1,87.64,1.0,Loyal,0.8429935964535723
b5d53d4b36808ad0e132f63770cab45b,327,1,46.1,1.0,Regular,0.8429136205723176
5e8d2ac34f852ccbe22f9749926b50a6,367,1,54.69,1.0,At Risk,0.8428347422819736
d2bc5f2dffa64b6258dbcf923b61540a,220,1,78.28,2.0,Loyal,0.8427186647851316
d08705f36082bb64ae0acc92fe8bee3c,338,1,91.95,1.0,Regular,0.8426603116182959
649e24dfbf909f5d7834b6ec7e54eb16,231,1,34.0,1.0,At Risk,0.8426300584042239
d105ba436df4426aaa8d11fb73d09f8d,321,1,105.18,5.0,Regular,0.8421064708249435
ab1284d4947ed16ddcc55a7f06f13c63,390,1,40.0,1.0,Regular,0.8420478704153134
a327e24eb412d88da38902427a3cf4bf,348,1,105.18,5.0,Regular,0.8419409029085654
fa20beaf1f3411121968ce0546c75e06,327,1,38.09,1.0,Regular,0.8419224754551301
80c005e764b7eb039df094f0c3e22c70,227,1,76.76,3.0,Regular,0.8418173685273319
77526df5e388c0012e2d83a8351eab12,400,1,78.9,1.0,Regular,0.841812751190785
dcd091605a479918374eb48b07493d4e,469,1,49.17,1.0,Regular,0.8417965731068652
d95330e1e04100ab8363d90639e2ae36,294,1,107.78,3.0,Loyal,0.8416753218409858
18e18ed65f66796b16d0ba5bf0d68844,239,1,36.84,2.0,At Risk,0.8416525388295439
a3fbf03a1b7e2afabf8a5e563d5129fe,612,1,107.36,1.0,Regular,0.8415786919263586
d8f410672ad8c781812f8b70aaac2bdf,232,1,69.4,3.0,Loyal,0.8415342180758161
1a7a10a2b250ade50a90d9e442343a72,253,1,102.66,1.0,Regular,0.8415295258618458
36128496a8835d7db5a8b51f0bba64e2,161,1,70.66,2.0,Regular,0.8414898005900864
487c3e4ebb267a6826e3ac7271616918,226,1,74.17,2.0,Regular,0.8414823487563481
034e7f551239546ae63e45d0b1186ab1,216,1,95.43,1.0,Regular,0.8413657085484825
0c5e206ec36cc859ac0b248f2ad72e6e,482,1,105.28,3.0,At Risk,0.8413515177960207
520641c0021b9dc5166444f88e565180,164,1,78.32,1.0,Regular,0.8413425727102424
3174c4e21145aed6e4fe22a8f8634763,358,1,71.04,1.0,At Risk,0.8412881796464735
3786ff0b21de0d624d9897bd32e46607,216,1,27.88,1.0,Regular,0.8412464960127513
4be8154b42b4593fae17f1b2cb375615,260,2,56.0,3.0,Loyal,0.8412265620281931
525834b9b27e8541678374e891e0a68e,233,1,34.0,1.0,At Risk,0.8411141207727154
b80aede67dd5614f9cd1aa33219b5b1d,234,1,103.14,1.0,Loyal,0.8410116993115646
85518e1fb0911ff3caee0ae2b93e8c89,360,1,62.23,1.0,Regular,0.8409722485411583
1d900b1ce211e702e4704b1bee5752fc,268,1,58.18,2.0,At Risk,0.8409417768312847
2be849e7d8e78b789a8dd50b12833dde,518,1,102.03,3.0,At Risk,0.8408436216053508
aed3e03b42ce7b4958431e118267fb95,486,1,80.59,2.0,Regular,0.8408126378307073
cffe5a17924e2130884e388c249cd6db,258,1,100.53,1.0,Loyal,0.8408015935838802
fed2005ccab4fcf1a40ebdaff032a148,488,2,101.1,1.0,Regular,0.8406961737313086
2b348b43b3da133def78bf665998447c,413,1,105.74,3.0,At Risk,0.8404634778793791
729089b44985b34915decf7117d8fc2c,323,2,103.38,3.0,Loyal,0.8404458955241142
ec58906af5e6e0c82408136a61d23624,438,1,105.29,3.0,Regular,0.8403944035543476
8d52bfb8af22efa09b547b7504e63233,234,1,35.09,1.0,Regular,0.8403938935331697
13d8632e676f8b29c747ef4aad2063db,221,1,40.79,3.0,At Risk,0.8403530407947822
dd1e9538fb98728cae371bf3a0ca541e,494,1,68.23,1.0,Regular,0.8403109398664134
55eba592aeb0505e92a1db72d8d2a038,560,1,104.12,5.0,At Risk,0.840292888943816
7a2dc4682890550ebe3b8befcea3d55c,227,1,105.75,3.0,Loyal,0.8402663506163455
9eecbc54a48d750ac6762ab31477fb9f,738,1,68.39,1.0,Regular,0.8402661288763
639b4096a4e5c96549a9bb495ca4871e,332,1,66.42,1.0,At Risk,0.8402661288763
b0e0c6d79137b2840d5c896244cd2668,311,1,80.81,3.0,Regular,0.84023270678625
a176378c7ad0b4cb3561692f234cecca,636,1,42.02,1.0,At Risk,0.8402272434651219
622f869865eac935f83c91cbae73c8d8,349,1,104.35,1.0,Regular,0.8400673881851621
9c3520c602a22850ff2ccb44ab7da84a,251,1,76.98,3.0,Regular,0.8399311227187932
03122c028e98da49398ab33d1835e776,234,1,63.1,2.0,At Risk,0.8398576552749737
94dd59941e972cde278936a99898a8a6,283,1,105.55,4.0,Regular,0.8398552231091239
f9fafec759ae13336c5d3c942aa86a39,217,1,42.06,1.0,Loyal,0.8398501932934493
b0bc6de4a99007470bbdbbf5cc502ea9,641,2,76.72,3.0,Regular,0.83981027663471
4c3d123168c78dcca6cde5a7274430a5,493,2,40.56,2.5,Regular,0.8396885821091365
015cd0b039aa3b36cf78f41d8f54e3d0,234,1,99.82,3.0,Regular,0.8395606784935726
2c69eb3f556d263a81d6928a6a2e25f8,74,1,72.54,1.0,Regular,0.8394780976237576
c7b11bae00fa4158c2be0764bf976ccd,614,1,82.97,1.0,Regular,0.8394594829832335
d72736cd521d57c3f4881a71eb2885d7,519,1,55.59,1.0,Regular,0.8393759156850138
5450dfde402cbd5f6925d9b8d60e2b6b,325,1,82.97,1.0,At Risk,0.8393620504663621
21f3913907836e894bc9787c6c5b1535,523,1,105.06,2.0,At Risk,0.8393400220753818
758899e8d6d07aae380c3280272cdefc,234,1,43.0,2.0,Regular,0.839292634766259
e405bba744ccab8e82ff39d08b954fcf,249,1,51.68,1.0,Regular,0.8392182090654623
b4901038cce8e963e9fd19d511ee9803,249,1,64.0,3.0,Regular,0.8392162275200965
32300168b351a3fede32444fae9b7b25,617,1,39.96,1.0,Churning,0.8391563153070569
0c323a2000ed807d998a8022fce32ae9,517,1,106.38,3.0,At Risk,0.8391519954418301
45c0d522920cfbdd48e94222e39d85d0,99,1,51.91,2.0,Regular,0.8391235832715713
52b542f198699b29d49584c2a894e2c6,246,1,67.5,1.0,Regular,0.839078977048853
91db2e9633e507c47274a5767ef6fb2f,233,1,73.52,2.0,Regular,0.8390598172968298
c230f2d1f2cae43649f6ae7d469c9203,443,1,107.78,4.0,Regular,0.8389803989480876
88416d14ecec06185dcb5a24a1258c14,219,1,42.78,2.0,Regular,0.8389174866505954
a7c98f33d93a8e87b22acefa7a6a55b6,154,1,49.32,1.0,Regular,0.838917106356217
1c627932574a6b9f2a6eeb5820c13492,316,1,93.55,1.0,Regular,0.8388851887954576
efa29f8356b5e800a8f7e8e35b29690e,316,1,69.61,1.0,Loyal,0.8388304271542626
3867198d50d68da57284e0cfec9d1902,327,1,102.56,1.0,Regular,0.8387178628611726
efdcdf4a6c291b560ff2f9176ac511cf,214,1,87.36,1.0,Loyal,0.8386992048413604
ec85abbbac44c1bb668a04903d033b6d,323,1,81.21,0.0,Regular,0.8386989896578985
1b32669eb9662ee904419de883e59a58,335,1,67.55,1.0,At Risk,0.8386718720904526
16612919dcfb3e25002574b6b0087d37,431,1,107.78,3.0,At Risk,0.8386643358373331
e719553726c32083e14d368222557f1b,328,1,103.33,1.0,Loyal,0.8386627218575957
2ccc9d32ff6e9a13005c4a500e8ea00f,457,1,84.23,1.0,At Risk,0.8386315707743286
122cc1d03e2d44b142fd5a849bbd3ade,604,1,56.86,2.0,At Risk,0.8385791335247671
c92c36470d52540291f4c29068fb7418,436,1,105.28,1.0,Regular,0.8385033529856848
ec3ab0699881efd1743623c05e1f7ad6,374,1,58.11,1.0,Regular,0.8384528222614365
ba5168cb15761c0fe5e2b30062b1db0b,515,1,105.28,4.0,Regular,0.8384214248993043
ce229e58a52e45965d61d03ec8ce37dc,515,1,102.03,3.0,Regular,0.8383343470870891
054ffdea48c902c9ec66095e46b74c46,635,1,24.82,4.0,Churning,0.8382754506562283
4716de56a2dabba6263f78bfb5f4e605,149,1,40.22,1.0,Regular,0.838230249416034
cc55944d2ca6939e7055251db2b440ec,265,1,36.0,1.0,Regular,0.8381881589138758
08ddc0df5b096f928637e6622dc1af6b,320,1,104.21,3.0,At Risk,0.8381239620809408
3e3b2a4bd5f40878bfd9b99a74c8370c,233,1,53.0,1.0,At Risk,0.8379521751207557
6567ecb9d5b5a37f19bbeb5fb1972fef,154,1,42.69,1.0,Regular,0.8379289528302487
395e3187ccf0df6a57f81f778b896251,472,1,41.99,1.0,At Risk,0.8379104646011781
98ef521792e9402a42f320bb08124b10,505,1,57.53,1.0,At Risk,0.8378681176897831
3fb6c7027ba2df577cb5f20fda647e6d,521,1,105.28,3.0,At Risk,0.8378207456681492
6d0e13048784385ccb8e360e1567f82e,465,1,85.52,1.0,At Risk,0.8378165167473606
443fd1b6933105b9b726f6118a6b756e,319,1,33.01,1.0,At Risk,0.8378136138576805
3b5e4e894889e646c0c90710b61f9c42,389,1,67.36,2.0,At Risk,0.8377671871810893
0b3b4176e5e04483b5a478e0329e3b82,245,1,82.73,1.0,At Risk,0.8377374167538388
25abe910093e734105b2d282dc036a9e,220,1,35.96,1.0,At Risk,0.83771117345459
cc79f90b8dfa32efcbe8ea65c6a73dea,592,1,65.98,1.0,Regular,0.8376698897419033
23c1bbf6a1c0866ff3dd6ce40f6785f5,337,1,50.5,1.0,At Risk,0.8376026014652943
98f335f5fe7bf786efe0d23ce5d2d354,419,1,105.37,3.0,Regular,0.8375035899127239
5026a05d38ac5cde9dfc41a3269f8b04,392,1,75.08,1.0,At Risk,0.8374867762163934
546c408c60e18bff4156f30d48d62ec2,430,1,31.75,1.0,At Risk,0.8374779830375038
214742e7862ed2c70b22d62a8e68ad56,488,1,105.28,4.0,At Risk,0.8374503113780638
15753d7a63ba3bf904c40226ab3ed61d,395,1,46.53,1.0,At Risk,0.8374201079285397
1cf241a1ae500b4a6bbb9345b6cceb6e,223,1,52.76,1.0,At Risk,0.8374042848173745
5c4fedaba86e0558729f4f82b2d3e144,476,1,102.03,3.0,At Risk,0.8373940588660388
118be57d1b7de439453a0c6625ad7934,424,2,87.38,4.0,Regular,0.8373509524339257
d0e2d3a16b7a5b1cb689123a88937410,556,1,105.01,1.0,Regular,0.8371929656007912
105d32c5e369fd40105cc2fddb470d0f,324,1,55.0,1.0,At Risk,0.8371229705931631
8ccb4bbbcf37ed4f584d184a7ceab65d,339,2,73.6,3.25,Regular,0.8368210574771934
83f719b43492b71ef5b89197fae7d988,327,1,71.14,1.0,Regular,0.8367462820701614
6235498857021685bb9928ad1b4f7ccc,302,1,106.23,4.0,Regular,0.8367206544895929
101d2a28e8392e031e603a758777f4f2,162,1,90.25,1.0,Regular,0.8366561680818171
9d6b6fe30f2c4bb2506c315c391d8a0b,237,1,89.88,1.0,Regular,0.8366561680818171
8d1a13e7dfad1cb8bfe501505643f8e4,226,1,88.48,3.0,Loyal,0.8366418719639966
b5564cb3b25ce062879d5816610b4d04,215,1,57.73,1.0,Loyal,0.8365447207002235
5eb984af72ad22aaf89ca42eb8869aef,259,1,105.56,3.0,Regular,0.8364843847535773
9914b30abbc4f22432cd5d3d9ba03d18,213,1,103.5,0.0,Loyal,0.8364447112338348
0f6e5697c39fb98ee5ebe5d16199f6e6,247,1,81.01,2.0,At Risk,0.8363492496467825
c17e8d36b887816df43b1ff74d8fcc03,262,1,72.83,1.0,Regular,0.8362811128714422
fab73249cef66d32b0102e3a8dbfbb0e,255,1,35.69,1.0,Regular,0.8362612846743716
149164aee69ed656dedbbe68623157bc,231,1,102.09,1.0,Regular,0.8360906562065661
36fa14d3cae07b35ff836335b0638dd5,231,1,60.25,3.0,Regular,0.836083359521175
c02f2b5263375ea7e905d4c20a2860d2,307,1,107.78,4.0,Loyal,0.8359070720401373
f427be7beb3abc0b1626c108aacf588a,234,1,66.53,1.0,Loyal,0.8359036355317364
2ede5d381277b8cb576cee5c928f18b8,370,1,59.11,1.0,At Risk,0.8358497084500877
d97e6750b3625b7a5721d6d978e62763,514,1,105.37,4.0,Regular,0.8358267075402915
df136c686804f763b62d6b3bee85ba70,594,1,37.51,1.0,Regular,0.835802242387802
564ac5c8787de7b833ff45639347e145,498,1,67.88,1.0,At Risk,0.8357958389911692
d3f65d801db8575f8c7f418a72f089b6,324,1,45.11,1.0,Regular,0.8357769304804519
bbdf651cbace0c9efc7fd3184235aa74,418,1,107.78,4.0,Regular,0.8357285658998882
c113c632c226f699c39a1640a5b14fa0,585,1,54.74,1.0,At Risk,0.8357032099942759
4a57ee1913f92b43d095a1a8ab9b30f5,290,1,105.29,4.0,Regular,0.8356872509531847
1af6a4167ec3bd3d41226dd8e0ec063e,352,1,61.73,1.0,At Risk,0.8356066154250343
17da0ccbeb1e69e644eec953d4a286d3,255,1,107.78,2.0,Regular,0.8354959499227264
5f2e12d6276bcd42023882803d427ac8,317,1,105.15,2.0,Regular,0.8354957555846778
7b5b1d7f96041d3456127ad9eed8e593,327,1,107.82,5.0,Regular,0.8354683078710492
a40c3bde3d454da5fa72d029c33aa76c,216,1,78.2,2.0,Loyal,0.8354104187983126
aaace5ff396fef7571b5ae62d3dc80aa,400,1,83.56,1.0,Regular,0.8354096330235821
8913f22c1a09304d18ad942d5e8897fa,341,1,105.3,3.0,Regular,0.835368201203035
4a2ef9877f9d8b95109d5026c48efaa8,327,1,27.77,1.0,At Risk,0.8353444160136135
3281635afcc7bd82aca4782e4f0fba8d,244,1,43.18,1.0,At Risk,0.83532015395061
5af5dbed5fbe8770e904a516bd29700c,617,1,30.81,1.0,At Risk,0.8352948495639546
8be2996a22e4884d9628a96d15b41c33,619,1,39.96,1.0,At Risk,0.8352277089887926
009b0127b727ab0ba422f6d9604487c7,765,1,40.95,1.0,Churning,0.8352277089887926
e8b6707b80fa473748e3cb30f7271ed1,517,1,105.28,5.0,Regular,0.8351873949542034
cae9b1648059f203b6d1eb95d2d285b6,242,1,105.08,5.0,Loyal,0.8351873949542034
f941b66064e2381bd2ebf70aab0c9a33,469,1,51.69,1.0,Regular,0.8351456282490086
d0c3d127d7625fd56ae5527224a6503a,428,1,107.78,4.0,Regular,0.8350825127919329
d363b87ddb2ba9c3a6be8e17808885b5,174,1,73.27,1.0,Loyal,0.8350740116117626
e43c6bcb9737d0c28d0e6dc7924176b2,413,1,65.53,1.0,Regular,0.8349524169089374
7053b255a7dc04c16609c23f9b5d11c0,325,1,88.56,1.0,Regular,0.8348206891727353
38e49d4eb010c940c54ceabf73aad278,625,1,86.78,1.0,At Risk,0.8347777667209816
0623c2d27abb37e8ad0ac4c8328ea5ad,235,1,51.01,1.0,At Risk,0.8347690505271882
d3ec7fc778291d87a83b1ce499f5a142,511,1,102.26,3.0,Regular,0.8347602043731936
b420fbfe51ec2d3d07ac69f1302fcf00,68,1,65.35,1.0,Loyal,0.8346419419657032
1b51af3c9a3ff91fe4c5b90d4aa47154,352,1,107.78,1.0,At Risk,0.8345640194255048
174de68ec16be0d357a83bc5b94b4bf1,215,1,45.21,1.0,At Risk,0.8345192877708921
d518cc1d514aaac9cc4459b5cf8891bd,393,1,53.0,1.0,Regular,0.8344954034730256
06e6706cd5fc45a1157b970df4b88b4d,276,1,94.94,1.0,Regular,0.8344513320035837
d38af04fcd13c9685d0c326c40d973e8,331,1,96.19,1.0,Loyal,0.83442553807184
bb0b33b8f223581965edf90caccedcfc,316,1,105.3,1.0,Loyal,0.8343974004059761
30057710f699e666b130e5a742657a8c,273,1,55.11000000000001,1.0,At Risk,0.8343665847823045
910049a37deee265cbf313d8fc77df7c,468,1,57.05,1.0,At Risk,0.8343665847823045
5dded311dc99f60b9ed5361b76a7bf82,451,1,61.11,1.0,At Risk,0.8343533438644635
d9b47b30b869af9e139bec926d0b57f9,318,1,96.8,1.0,Loyal,0.8343127040641736
80c663ae112847b03d69e4eb1e041024,161,1,80.6,1.0,Regular,0.8342467224563379
84d1ce20856eea1aa76572c618c78c79,260,1,70.63,1.0,Regular,0.834214973374008
80d9444e7cfcfd1288df2888c741cca3,457,1,105.28,4.0,Regular,0.8342141905276611
69dbe3694c52cd73bcbf1bc7b0d5d3ab,237,1,86.02,1.0,Regular,0.834104446437269
48e5fa6e42bb83aeb547bcea3066d989,322,1,105.38,2.0,Regular,0.8340846008500159
fbac3948da21dc052716e0659d9f228c,389,1,33.68,1.0,Regular,0.8340758612549344
bf7945d49b50c76e3287e75b37e6cb34,416,1,105.37,2.0,Regular,0.8340462237276202
3ec35f267b1d2635a9e7a28752a568ce,507,1,105.28,4.0,At Risk,0.8339767458538683
a3127c090057f1c71f9643f7b555f701,233,1,105.35,4.0,Loyal,0.8339718054392996
857677a047f092d4a41a9b80dcc627f1,491,1,105.89,1.0,Regular,0.8339598011396637
7e6260f5603af2124b83945560f90b6e,223,1,74.36,1.0,Regular,0.8339588820243882
37c6657da11f2828649875864fdb14be,521,1,105.28,5.0,At Risk,0.8338219455604425
2e5ae400191e32155a0ffac69b1814dd,486,1,107.78,4.0,At Risk,0.833753114312491
fdfdc768c7e4add4875c623c9e146b3f,239,1,52.92,1.0,Regular,0.8337273489089216
c8dafb19934d776a77bbe28506ea3216,465,1,107.0,3.0,Regular,0.8336709805147783
281096eb031de8c318bba51915fdd16a,726,1,61.99,1.0,At Risk,0.8336429729929175
6d5d58a5892a5ce6f002010853e552fe,474,1,102.03,3.0,Regular,0.8336276377674726
d11531b2e9cf9ac4b0cf67c62e81a811,401,1,102.74,0.0,Regular,0.8336272897431938
dd7b0e9b51e5377bd9c1fd3e286c7b9d,234,2,40.18,2.5,Regular,0.8335807348029917
938f894ba82b487c35a6a6eeb1349248,610,1,30.81,1.0,At Risk,0.8334524992130357
